Neighbourhood,Neighbourhood Number,Question Type,Gender,Characteristic,Year,Value,Ward
Aspen Gardens,5020,Visible Minority,Men+,Chinese,2021,120,papastew Ward
Aspen Gardens,5020,Visible Minority,Men+,Filipino,2021,0,papastew Ward
Aspen Gardens,5020,Visible Minority,Men+,Japanese,2021,10,papastew Ward
Aspen Gardens,5020,Visible Minority,Men+,Korean,2021,10,papastew Ward
Aspen Gardens,5020,Visible Minority,Men+,Latin American,2021,0,papastew Ward
Aspen Gardens,5020,Visible Minority,Men+,Multiple visible minorities,2021,10,papastew Ward
Aspen Gardens,5020,Visible Minority,Men+,Not a visible minority,2021,635,papastew Ward
Aspen Gardens,5020,Visible Minority,Men+,South Asian,2021,30,papastew Ward
Aspen Gardens,5020,Visible Minority,Men+,Southeast Asian,2021,0,papastew Ward
Aspen Gardens,5020,Visible Minority,Men+,Total visible minority population,2021,195,papastew Ward
Aspen Gardens,5020,Visible Minority,Men+,"Visible minority, n.i.e.",2021,0,papastew Ward
Aspen Gardens,5020,Visible Minority,Men+,West Asian,2021,0,papastew Ward
Aspen Gardens,5020,Visible Minority,Total,Arab,2021,10,papastew Ward
Aspen Gardens,5020,Visible Minority,Total,Black,2021,10,papastew Ward
Aspen Gardens,5020,Visible Minority,Total,Chinese,2021,200,papastew Ward
Aspen Gardens,5020,Visible Minority,Total,Filipino,2021,0,papastew Ward
Aspen Gardens,5020,Visible Minority,Total,Japanese,2021,20,papastew Ward
Aspen Gardens,5020,Visible Minority,Total,Korean,2021,20,papastew Ward
Aspen Gardens,5020,Visible Minority,Total,Latin American,2021,0,papastew Ward
Aspen Gardens,5020,Visible Minority,Total,Multiple visible minorities,2021,35,papastew Ward
Aspen Gardens,5020,Visible Minority,Total,Not a visible minority,2021,1200,papastew Ward
Aspen Gardens,5020,Visible Minority,Total,South Asian,2021,65,papastew Ward
Aspen Gardens,5020,Visible Minority,Total,Southeast Asian,2021,10,papastew Ward
Aspen Gardens,5020,Visible Minority,Total,Total visible minority population,2021,375,papastew Ward
Aspen Gardens,5020,Visible Minority,Total,"Visible minority, n.i.e.",2021,0,papastew Ward
Aspen Gardens,5020,Visible Minority,Total,West Asian,2021,0,papastew Ward
Aspen Gardens,5020,Visible Minority,Women+,Arab,2021,0,papastew Ward
Aspen Gardens,5020,Visible Minority,Women+,Black,2021,10,papastew Ward
Aspen Gardens,5020,Visible Minority,Women+,Chinese,2021,85,papastew Ward
Aspen Gardens,5020,Visible Minority,Women+,Filipino,2021,0,papastew Ward
Aspen Gardens,5020,Visible Minority,Women+,Japanese,2021,0,papastew Ward
Aspen Gardens,5020,Visible Minority,Women+,Korean,2021,0,papastew Ward
Aspen Gardens,5020,Visible Minority,Women+,Latin American,2021,0,papastew Ward
Aspen Gardens,5020,Visible Minority,Women+,Multiple visible minorities,2021,25,papastew Ward
Aspen Gardens,5020,Visible Minority,Women+,Not a visible minority,2021,565,papastew Ward
Aspen Gardens,5020,Visible Minority,Women+,South Asian,2021,40,papastew Ward
Aspen Gardens,5020,Visible Minority,Women+,Southeast Asian,2021,0,papastew Ward
Aspen Gardens,5020,Visible Minority,Women+,Total visible minority population,2021,180,papastew Ward
Aspen Gardens,5020,Visible Minority,Women+,"Visible minority, n.i.e.",2021,0,papastew Ward
Aspen Gardens,5020,Visible Minority,Women+,West Asian,2021,0,papastew Ward
Athlone,3010,Visible Minority,Men+,Arab,2021,55,Anirniq Ward
Athlone,3010,Visible Minority,Men+,Black,2021,95,Anirniq Ward
Athlone,3010,Visible Minority,Men+,Chinese,2021,30,Anirniq Ward
Athlone,3010,Visible Minority,Men+,Filipino,2021,285,Anirniq Ward
Athlone,3010,Visible Minority,Men+,Japanese,2021,0,Anirniq Ward
Athlone,3010,Visible Minority,Men+,Korean,2021,0,Anirniq Ward
Athlone,3010,Visible Minority,Men+,Latin American,2021,20,Anirniq Ward
Athlone,3010,Visible Minority,Men+,Multiple visible minorities,2021,15,Anirniq Ward
Athlone,3010,Visible Minority,Men+,Not a visible minority,2021,970,Anirniq Ward
Athlone,3010,Visible Minority,Men+,South Asian,2021,55,Anirniq Ward
Athlone,3010,Visible Minority,Men+,Southeast Asian,2021,75,Anirniq Ward
Athlone,3010,Visible Minority,Men+,Total visible minority population,2021,640,Anirniq Ward
Athlone,3010,Visible Minority,Men+,"Visible minority, n.i.e.",2021,0,Anirniq Ward
Athlone,3010,Visible Minority,Men+,West Asian,2021,10,Anirniq Ward
Athlone,3010,Visible Minority,Total,Arab,2021,100,Anirniq Ward
Athlone,3010,Visible Minority,Total,Black,2021,210,Anirniq Ward
Athlone,3010,Visible Minority,Total,Chinese,2021,70,Anirniq Ward
Athlone,3010,Visible Minority,Total,Filipino,2021,585,Anirniq Ward
Athlone,3010,Visible Minority,Total,Japanese,2021,0,Anirniq Ward
Athlone,3010,Visible Minority,Total,Korean,2021,0,Anirniq Ward
Athlone,3010,Visible Minority,Total,Latin American,2021,45,Anirniq Ward
Athlone,3010,Visible Minority,Total,Multiple visible minorities,2021,25,Anirniq Ward
Athlone,3010,Visible Minority,Total,Not a visible minority,2021,1895,Anirniq Ward
Athlone,3010,Visible Minority,Total,South Asian,2021,125,Anirniq Ward
Athlone,3010,Visible Minority,Total,Southeast Asian,2021,180,Anirniq Ward
Athlone,3010,Visible Minority,Total,Total visible minority population,2021,1350,Anirniq Ward
Athlone,3010,Visible Minority,Total,"Visible minority, n.i.e.",2021,0,Anirniq Ward
Athlone,3010,Visible Minority,Total,West Asian,2021,20,Anirniq Ward
Athlone,3010,Visible Minority,Women+,Arab,2021,40,Anirniq Ward
Athlone,3010,Visible Minority,Women+,Black,2021,115,Anirniq Ward
Athlone,3010,Visible Minority,Women+,Chinese,2021,40,Anirniq Ward
Athlone,3010,Visible Minority,Women+,Filipino,2021,300,Anirniq Ward
Athlone,3010,Visible Minority,Women+,Japanese,2021,0,Anirniq Ward
Athlone,3010,Visible Minority,Women+,Korean,2021,0,Anirniq Ward
Athlone,3010,Visible Minority,Women+,Latin American,2021,25,Anirniq Ward
Athlone,3010,Visible Minority,Women+,Multiple visible minorities,2021,10,Anirniq Ward
Athlone,3010,Visible Minority,Women+,Not a visible minority,2021,925,Anirniq Ward
Athlone,3010,Visible Minority,Women+,South Asian,2021,70,Anirniq Ward
Athlone,3010,Visible Minority,Women+,Southeast Asian,2021,100,Anirniq Ward
Athlone,3010,Visible Minority,Women+,Total visible minority population,2021,705,Anirniq Ward
Athlone,3010,Visible Minority,Women+,"Visible minority, n.i.e.",2021,0,Anirniq Ward
Athlone,3010,Visible Minority,Women+,West Asian,2021,10,Anirniq Ward
Avonmore,6020,Visible Minority,Men+,Arab,2021,0,Métis Ward
Avonmore,6020,Visible Minority,Men+,Black,2021,20,Métis Ward
Avonmore,6020,Visible Minority,Men+,Chinese,2021,10,Métis Ward
Avonmore,6020,Visible Minority,Men+,Filipino,2021,0,Métis Ward
Avonmore,6020,Visible Minority,Men+,Japanese,2021,0,Métis Ward
Avonmore,6020,Visible Minority,Men+,Korean,2021,0,Métis Ward
Avonmore,6020,Visible Minority,Men+,Latin American,2021,10,Métis Ward
Avonmore,6020,Visible Minority,Men+,Multiple visible minorities,2021,10,Métis Ward
Avonmore,6020,Visible Minority,Men+,Not a visible minority,2021,1010,Métis Ward
Avonmore,6020,Visible Minority,Men+,South Asian,2021,10,Métis Ward
Avonmore,6020,Visible Minority,Men+,Southeast Asian,2021,25,Métis Ward
Avonmore,6020,Visible Minority,Men+,Total visible minority population,2021,95,Métis Ward
Avonmore,6020,Visible Minority,Men+,"Visible minority, n.i.e.",2021,0,Métis Ward
Avonmore,6020,Visible Minority,Men+,West Asian,2021,0,Métis Ward
Avonmore,6020,Visible Minority,Total,Arab,2021,0,Métis Ward
Avonmore,6020,Visible Minority,Total,Black,2021,45,Métis Ward
Avonmore,6020,Visible Minority,Total,Chinese,2021,25,Métis Ward
Avonmore,6020,Visible Minority,Total,Filipino,2021,35,Métis Ward
Avonmore,6020,Visible Minority,Total,Japanese,2021,0,Métis Ward
Avonmore,6020,Visible Minority,Total,Korean,2021,0,Métis Ward
Avonmore,6020,Visible Minority,Total,Latin American,2021,10,Métis Ward
Avonmore,6020,Visible Minority,Total,Multiple visible minorities,2021,20,Métis Ward
Avonmore,6020,Visible Minority,Total,Not a visible minority,2021,1895,Métis Ward
Avonmore,6020,Visible Minority,Total,South Asian,2021,50,Métis Ward
Avonmore,6020,Visible Minority,Total,Southeast Asian,2021,60,Métis Ward
Avonmore,6020,Visible Minority,Total,Total visible minority population,2021,255,Métis Ward
Avonmore,6020,Visible Minority,Total,"Visible minority, n.i.e.",2021,0,Métis Ward
Avonmore,6020,Visible Minority,Total,West Asian,2021,0,Métis Ward
Avonmore,6020,Visible Minority,Women+,Arab,2021,0,Métis Ward
Avonmore,6020,Visible Minority,Women+,Black,2021,25,Métis Ward
Avonmore,6020,Visible Minority,Women+,Chinese,2021,15,Métis Ward
Avonmore,6020,Visible Minority,Women+,Filipino,2021,25,Métis Ward
Avonmore,6020,Visible Minority,Women+,Japanese,2021,0,Métis Ward
Avonmore,6020,Visible Minority,Women+,Korean,2021,0,Métis Ward
Avonmore,6020,Visible Minority,Women+,Latin American,2021,0,Métis Ward
Avonmore,6020,Visible Minority,Women+,Multiple visible minorities,2021,10,Métis Ward
Avonmore,6020,Visible Minority,Women+,Not a visible minority,2021,885,Métis Ward
Avonmore,6020,Visible Minority,Women+,South Asian,2021,40,Métis Ward
Avonmore,6020,Visible Minority,Women+,Southeast Asian,2021,35,Métis Ward
Avonmore,6020,Visible Minority,Women+,Total visible minority population,2021,155,Métis Ward
Avonmore,6020,Visible Minority,Women+,"Visible minority, n.i.e.",2021,0,Métis Ward
Avonmore,6020,Visible Minority,Women+,West Asian,2021,0,Métis Ward
Balwin,2020,Visible Minority,Men+,Arab,2021,180,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Men+,Black,2021,275,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Men+,Chinese,2021,30,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Men+,Filipino,2021,60,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Men+,Japanese,2021,0,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Men+,Korean,2021,0,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Men+,Latin American,2021,70,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Men+,Multiple visible minorities,2021,55,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Men+,Not a visible minority,2021,1340,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Men+,South Asian,2021,75,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Men+,Southeast Asian,2021,95,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Men+,Total visible minority population,2021,875,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Men+,"Visible minority, n.i.e.",2021,25,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Men+,West Asian,2021,0,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Total,Arab,2021,320,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Total,Black,2021,575,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Total,Chinese,2021,70,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Total,Filipino,2021,150,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Total,Japanese,2021,0,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Total,Korean,2021,0,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Total,Latin American,2021,125,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Total,Multiple visible minorities,2021,95,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Total,Not a visible minority,2021,2565,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Total,South Asian,2021,140,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Total,Southeast Asian,2021,200,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Total,Total visible minority population,2021,1735,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Total,"Visible minority, n.i.e.",2021,55,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Total,West Asian,2021,0,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Women+,Arab,2021,140,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Women+,Black,2021,300,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Women+,Chinese,2021,40,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Women+,Filipino,2021,85,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Women+,Japanese,2021,0,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Women+,Korean,2021,0,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Women+,Latin American,2021,50,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Women+,Multiple visible minorities,2021,40,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Women+,Not a visible minority,2021,1225,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Women+,South Asian,2021,65,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Women+,Southeast Asian,2021,100,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Women+,Total visible minority population,2021,855,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Women+,"Visible minority, n.i.e.",2021,25,tastawiyiniwak Ward
Balwin,2020,Visible Minority,Women+,West Asian,2021,0,tastawiyiniwak Ward
Bannerman,2030,Visible Minority,Men+,Arab,2021,45,Dene Ward
Bannerman,2030,Visible Minority,Men+,Black,2021,80,Dene Ward
Bannerman,2030,Visible Minority,Men+,Chinese,2021,10,Dene Ward
Bannerman,2030,Visible Minority,Men+,Filipino,2021,25,Dene Ward
Bannerman,2030,Visible Minority,Men+,Japanese,2021,0,Dene Ward
Bannerman,2030,Visible Minority,Men+,Korean,2021,0,Dene Ward
Bannerman,2030,Visible Minority,Men+,Latin American,2021,30,Dene Ward
Bannerman,2030,Visible Minority,Men+,Multiple visible minorities,2021,0,Dene Ward
Bannerman,2030,Visible Minority,Men+,Not a visible minority,2021,1025,Dene Ward
Bannerman,2030,Visible Minority,Men+,South Asian,2021,30,Dene Ward
Bannerman,2030,Visible Minority,Men+,Southeast Asian,2021,20,Dene Ward
Bannerman,2030,Visible Minority,Men+,Total visible minority population,2021,265,Dene Ward
Bannerman,2030,Visible Minority,Men+,"Visible minority, n.i.e.",2021,25,Dene Ward
Bannerman,2030,Visible Minority,Men+,West Asian,2021,0,Dene Ward
Bannerman,2030,Visible Minority,Total,Arab,2021,70,Dene Ward
Bannerman,2030,Visible Minority,Total,Black,2021,195,Dene Ward
Bannerman,2030,Visible Minority,Total,Chinese,2021,40,Dene Ward
Bannerman,2030,Visible Minority,Total,Filipino,2021,35,Dene Ward
Bannerman,2030,Visible Minority,Total,Japanese,2021,0,Dene Ward
Bannerman,2030,Visible Minority,Total,Korean,2021,0,Dene Ward
Bannerman,2030,Visible Minority,Total,Latin American,2021,90,Dene Ward
Bannerman,2030,Visible Minority,Total,Multiple visible minorities,2021,20,Dene Ward
Bannerman,2030,Visible Minority,Total,Not a visible minority,2021,2055,Dene Ward
Bannerman,2030,Visible Minority,Total,South Asian,2021,60,Dene Ward
Bannerman,2030,Visible Minority,Total,Southeast Asian,2021,55,Dene Ward
Bannerman,2030,Visible Minority,Total,Total visible minority population,2021,610,Dene Ward
Bannerman,2030,Visible Minority,Total,"Visible minority, n.i.e.",2021,40,Dene Ward
Bannerman,2030,Visible Minority,Total,West Asian,2021,0,Dene Ward
Bannerman,2030,Visible Minority,Women+,Arab,2021,30,Dene Ward
Bannerman,2030,Visible Minority,Women+,Black,2021,115,Dene Ward
Bannerman,2030,Visible Minority,Women+,Chinese,2021,30,Dene Ward
Bannerman,2030,Visible Minority,Women+,Filipino,2021,15,Dene Ward
Bannerman,2030,Visible Minority,Women+,Japanese,2021,0,Dene Ward
Bannerman,2030,Visible Minority,Women+,Korean,2021,0,Dene Ward
Bannerman,2030,Visible Minority,Women+,Latin American,2021,55,Dene Ward
Bannerman,2030,Visible Minority,Women+,Multiple visible minorities,2021,20,Dene Ward
Bannerman,2030,Visible Minority,Women+,Not a visible minority,2021,1030,Dene Ward
Bannerman,2030,Visible Minority,Women+,South Asian,2021,30,Dene Ward
Bannerman,2030,Visible Minority,Women+,Southeast Asian,2021,35,Dene Ward
Bannerman,2030,Visible Minority,Women+,Total visible minority population,2021,345,Dene Ward
Bannerman,2030,Visible Minority,Women+,"Visible minority, n.i.e.",2021,15,Dene Ward
Bannerman,2030,Visible Minority,Women+,West Asian,2021,0,Dene Ward
Baranow,3020,Visible Minority,Men+,Arab,2021,115,Anirniq Ward
Baranow,3020,Visible Minority,Men+,Black,2021,280,Anirniq Ward
Baranow,3020,Visible Minority,Men+,Chinese,2021,15,Anirniq Ward
Baranow,3020,Visible Minority,Men+,Filipino,2021,50,Anirniq Ward
Baranow,3020,Visible Minority,Men+,Japanese,2021,0,Anirniq Ward
Baranow,3020,Visible Minority,Men+,Korean,2021,0,Anirniq Ward
Baranow,3020,Visible Minority,Men+,Latin American,2021,20,Anirniq Ward
Baranow,3020,Visible Minority,Men+,Multiple visible minorities,2021,40,Anirniq Ward
Baranow,3020,Visible Minority,Men+,Not a visible minority,2021,375,Anirniq Ward
Baranow,3020,Visible Minority,Men+,South Asian,2021,55,Anirniq Ward
Baranow,3020,Visible Minority,Men+,Southeast Asian,2021,65,Anirniq Ward
Baranow,3020,Visible Minority,Men+,Total visible minority population,2021,675,Anirniq Ward
Baranow,3020,Visible Minority,Men+,"Visible minority, n.i.e.",2021,0,Anirniq Ward
Baranow,3020,Visible Minority,Men+,West Asian,2021,20,Anirniq Ward
Baranow,3020,Visible Minority,Total,Arab,2021,210,Anirniq Ward
Baranow,3020,Visible Minority,Total,Black,2021,620,Anirniq Ward
Baranow,3020,Visible Minority,Total,Chinese,2021,45,Anirniq Ward
Baranow,3020,Visible Minority,Total,Filipino,2021,115,Anirniq Ward
Baranow,3020,Visible Minority,Total,Japanese,2021,0,Anirniq Ward
Baranow,3020,Visible Minority,Total,Korean,2021,25,Anirniq Ward
Baranow,3020,Visible Minority,Total,Latin American,2021,25,Anirniq Ward
Baranow,3020,Visible Minority,Total,Multiple visible minorities,2021,95,Anirniq Ward
Baranow,3020,Visible Minority,Total,Not a visible minority,2021,850,Anirniq Ward
Baranow,3020,Visible Minority,Total,South Asian,2021,130,Anirniq Ward
Baranow,3020,Visible Minority,Total,Southeast Asian,2021,135,Anirniq Ward
Baranow,3020,Visible Minority,Total,Total visible minority population,2021,1435,Anirniq Ward
Baranow,3020,Visible Minority,Total,"Visible minority, n.i.e.",2021,0,Anirniq Ward
Baranow,3020,Visible Minority,Total,West Asian,2021,25,Anirniq Ward
Baranow,3020,Visible Minority,Women+,Arab,2021,95,Anirniq Ward
Baranow,3020,Visible Minority,Women+,Black,2021,335,Anirniq Ward
Baranow,3020,Visible Minority,Women+,Chinese,2021,25,Anirniq Ward
Baranow,3020,Visible Minority,Women+,Filipino,2021,65,Anirniq Ward
Baranow,3020,Visible Minority,Women+,Japanese,2021,0,Anirniq Ward
Baranow,3020,Visible Minority,Women+,Korean,2021,20,Anirniq Ward
Baranow,3020,Visible Minority,Women+,Latin American,2021,10,Anirniq Ward
Baranow,3020,Visible Minority,Women+,Multiple visible minorities,2021,50,Anirniq Ward
Baranow,3020,Visible Minority,Women+,Not a visible minority,2021,475,Anirniq Ward
Baranow,3020,Visible Minority,Women+,South Asian,2021,70,Anirniq Ward
Baranow,3020,Visible Minority,Women+,Southeast Asian,2021,65,Anirniq Ward
Baranow,3020,Visible Minority,Women+,Total visible minority population,2021,760,Anirniq Ward
Baranow,3020,Visible Minority,Women+,"Visible minority, n.i.e.",2021,0,Anirniq Ward
Baranow,3020,Visible Minority,Women+,West Asian,2021,10,Anirniq Ward
Baturyn,3030,Visible Minority,Men+,Arab,2021,275,tastawiyiniwak Ward
Baturyn,3030,Visible Minority,Men+,Black,2021,185,tastawiyiniwak Ward
Baturyn,3030,Visible Minority,Men+,Chinese,2021,65,tastawiyiniwak Ward
Baturyn,3030,Visible Minority,Men+,Filipino,2021,110,tastawiyiniwak Ward
Baturyn,3030,Visible Minority,Men+,Japanese,2021,0,tastawiyiniwak Ward
Baturyn,3030,Visible Minority,Men+,Korean,2021,0,tastawiyiniwak Ward
Baturyn,3030,Visible Minority,Men+,Latin American,2021,20,tastawiyiniwak Ward
